0.00525,0.42150,0.47200,0.04000,0.00000,0.00550,0.05050,0.00225,0.00300
0.00000,0.00000,0.00000,0.00000,0.00000,0.99850,0.00000,0.00150,0.00000
0.00200,0.80925,0.14950,0.02750,0.00000,0.00175,0.00200,0.00250,0.00550
0.04275,0.00250,0.00250,0.00050,0.00000,0.01750,0.00200,0.00875,0.92350
0.00375,0.57625,0.29500,0.00325,0.00050,0.03325,0.07125,0.01275,0.00400
0.00850,0.00150,0.00125,0.00350,0.00175,0.95800,0.00325,0.01425,0.00800
0.00050,0.94050,0.01350,0.01850,0.00000,0.00575,0.01575,0.00175,0.00375
0.00000,0.02725,0.00200,0.00125,0.96775,0.00050,0.00000,0.00050,0.00075
0.05675,0.06500,0.04625,0.04450,0.00050,0.43150,0.20900,0.08475,0.06175
0.01600,0.00950,0.00900,0.00425,0.00025,0.03125,0.02050,0.88300,0.02625
0.08775,0.01300,0.01175,0.00275,0.00075,0.11000,0.00500,0.03325,0.73575
0.01500,0.14625,0.30875,0.08575,0.00425,0.14375,0.24550,0.03300,0.01775
0.24275,0.04800,0.02025,0.00425,0.00175,0.05500,0.02175,0.05675,0.54950
0.00000,0.00000,0.00000,0.00000,0.00000,0.99925,0.00000,0.00075,0.00000
0.21025,0.00200,0.00600,0.00125,0.00275,0.05975,0.00750,0.02875,0.68175
0.00150,0.63225,0.33200,0.00175,0.00200,0.00825,0.00575,0.01025,0.00625
0.01050,0.11750,0.12350,0.07725,0.00175,0.60200,0.04700,0.01200,0.00850
0.00450,0.00100,0.00325,0.00025,0.00025,0.01250,0.00250,0.96050,0.01525
0.10900,0.02450,0.02000,0.01275,0.00000,0.19175,0.51250,0.05575,0.07375
0.00000,0.00150,0.00000,0.00000,0.99825,0.00000,0.00000,0.00000,0.00025
0.00075,0.63750,0.25075,0.09950,0.00000,0.00050,0.01000,0.00000,0.00100
0.00050,0.27675,0.69825,0.00025,0.00025,0.00225,0.01325,0.00775,0.00075
0.00050,0.00625,0.00125,0.00750,0.97925,0.00150,0.00150,0.00025,0.00200
0.00175,0.00200,0.00000,0.00000,0.00050,0.97750,0.00025,0.01700,0.00100
0.03275,0.00150,0.00150,0.00725,0.00375,0.90700,0.01150,0.02750,0.00725
0.07375,0.00350,0.00050,0.00100,0.00125,0.76575,0.03600,0.02475,0.09350
0.01925,0.75600,0.07225,0.01075,0.01400,0.01125,0.01025,0.01850,0.08775
0.00050,0.45375,0.50800,0.00000,0.00000,0.02000,0.00525,0.01200,0.00050
0.00925,0.00675,0.00900,0.01300,0.00025,0.76425,0.03025,0.04425,0.12300
0.00075,0.67900,0.27525,0.00000,0.00150,0.00400,0.02375,0.01575,0.00000
0.02300,0.04550,0.02925,0.01425,0.00350,0.68550,0.06150,0.09975,0.03775
0.00400,0.00600,0.00325,0.01000,0.00050,0.95100,0.00750,0.01200,0.00575
0.00075,0.00000,0.00000,0.00000,0.00000,0.99700,0.00000,0.00075,0.00150
0.07650,0.48450,0.22625,0.11500,0.00125,0.01475,0.03875,0.00450,0.03850
0.00075,0.00650,0.00350,0.00325,0.00075,0.97900,0.00175,0.00225,0.00225
0.00075,0.04950,0.94325,0.00050,0.00075,0.00025,0.00150,0.00350,0.00000
0.32000,0.02300,0.02875,0.00250,0.00075,0.07925,0.20250,0.28575,0.05750
0.00000,0.00000,0.00000,0.00000,0.00000,0.99775,0.00000,0.00225,0.00000
0.00000,0.36775,0.61375,0.00000,0.01000,0.00175,0.00025,0.00650,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00050,0.83525,0.12500,0.01700,0.00200,0.00300,0.01200,0.00100,0.00425
0.00075,0.04775,0.01300,0.00625,0.90575,0.00450,0.00200,0.00950,0.01050
0.00075,0.91500,0.04225,0.02775,0.00000,0.00100,0.00300,0.00000,0.01025
0.00050,0.45150,0.45000,0.07975,0.00000,0.00000,0.01700,0.00050,0.00075
0.00175,0.93000,0.02550,0.01725,0.01175,0.00275,0.00500,0.00250,0.00350
0.00375,0.00050,0.00025,0.00025,0.00000,0.02175,0.00100,0.97000,0.00250
0.11650,0.01100,0.01275,0.00225,0.00075,0.06575,0.63650,0.12775,0.02675
0.00100,0.83125,0.10525,0.04850,0.00050,0.00800,0.00150,0.00125,0.00275
0.00275,0.40775,0.43325,0.09400,0.00000,0.00625,0.04525,0.00475,0.00600
0.00075,0.00025,0.00000,0.00000,0.00000,0.00775,0.00050,0.99025,0.00050
0.00000,0.60400,0.36850,0.02525,0.00125,0.00000,0.00050,0.00000,0.00050
0.01575,0.04225,0.02975,0.02500,0.00150,0.71575,0.10350,0.05600,0.01050
0.03075,0.02850,0.02175,0.00350,0.00100,0.05650,0.05175,0.75575,0.05050
0.00250,0.45775,0.03525,0.05825,0.42175,0.00275,0.01075,0.00625,0.00475
0.00800,0.00075,0.00100,0.00125,0.00050,0.96450,0.01050,0.01050,0.00300
0.01375,0.00050,0.00125,0.00000,0.00000,0.00200,0.00425,0.97625,0.00200
0.02725,0.31425,0.25375,0.23050,0.00200,0.04100,0.09575,0.02500,0.01050
0.02300,0.00650,0.00450,0.00425,0.00050,0.86050,0.04000,0.01975,0.04100
0.00025,0.56775,0.23350,0.19300,0.00000,0.00000,0.00475,0.00075,0.00000
0.00000,0.00450,0.00050,0.00000,0.99450,0.00000,0.00000,0.00000,0.00050
0.00325,0.52825,0.06575,0.35325,0.00375,0.03650,0.00125,0.00350,0.00450
0.00000,0.00000,0.00000,0.00125,0.99825,0.00000,0.00000,0.00050,0.00000
0.09600,0.05700,0.06575,0.01775,0.00125,0.17025,0.23500,0.32225,0.03475
0.00025,0.49350,0.42750,0.06475,0.00000,0.00025,0.01350,0.00000,0.00025
0.00125,0.00075,0.00100,0.00050,0.00000,0.99200,0.00100,0.00300,0.00050
0.01225,0.00525,0.00400,0.00000,0.00025,0.00550,0.00725,0.96325,0.00225
0.00000,0.00000,0.00000,0.00000,0.00000,0.99825,0.00000,0.00175,0.00000
0.00000,0.83750,0.09900,0.04600,0.00100,0.00025,0.00525,0.00000,0.01100
0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00875,0.00100,0.00050,0.00025,0.00000,0.01250,0.01000,0.96375,0.00325
0.10450,0.03875,0.00800,0.00850,0.00075,0.06350,0.01950,0.00950,0.74700
0.01100,0.78950,0.08650,0.02600,0.01525,0.00975,0.04150,0.00500,0.01550
0.00900,0.27450,0.56850,0.00225,0.04325,0.01400,0.03500,0.04175,0.01175
0.00475,0.08275,0.22925,0.15050,0.00075,0.02600,0.49350,0.00900,0.00350
0.00000,0.53800,0.14525,0.31550,0.00000,0.00000,0.00100,0.00025,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
0.00825,0.00000,0.00000,0.00025,0.00000,0.97400,0.00525,0.01050,0.00175
0.00000,0.88975,0.02600,0.07950,0.00000,0.00050,0.00100,0.00175,0.00150
0.00000,0.00325,0.00050,0.00200,0.99250,0.00100,0.00000,0.00025,0.00050
0.00000,0.93000,0.06600,0.00325,0.00000,0.00000,0.00075,0.00000,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.99750,0.00000,0.00250,0.00000
0.00775,0.00375,0.00200,0.00000,0.00050,0.00175,0.00050,0.00600,0.97775
0.00050,0.47650,0.38050,0.08425,0.00225,0.00750,0.03700,0.00425,0.00725
0.00025,0.37150,0.22975,0.27275,0.00125,0.06975,0.02025,0.03400,0.00050
0.00175,0.38400,0.57150,0.02400,0.00100,0.00175,0.01525,0.00000,0.00075
0.00325,0.01600,0.53550,0.00850,0.00000,0.00600,0.41400,0.00475,0.01200
0.10300,0.12250,0.10425,0.01600,0.00350,0.09650,0.35875,0.08275,0.11275
0.00000,0.39725,0.58850,0.00175,0.00000,0.00000,0.01250,0.00000,0.00000
0.00500,0.00000,0.00000,0.00050,0.00000,0.98450,0.00350,0.00375,0.00275
0.00000,0.99550,0.00325,0.00075,0.00000,0.00000,0.00050,0.00000,0.00000
0.02750,0.44900,0.35700,0.05250,0.00375,0.01000,0.08700,0.00625,0.00700
0.05100,0.04300,0.01225,0.03200,0.02875,0.53350,0.02600,0.09900,0.17450
0.04650,0.00500,0.00000,0.00525,0.00000,0.89050,0.02125,0.02000,0.01150
0.01325,0.00650,0.00250,0.00900,0.00100,0.86775,0.01400,0.04800,0.03800
0.00525,0.00100,0.00225,0.00150,0.00000,0.97300,0.00275,0.00725,0.00700
0.16975,0.05075,0.04075,0.01175,0.00150,0.10850,0.13275,0.44750,0.03675
0.01175,0.15775,0.47400,0.13400,0.00125,0.03475,0.14175,0.02100,0.02375
0.00000,0.00025,0.00000,0.00000,0.00000,0.99975,0.00000,0.00000,0.00000
0.00500,0.44725,0.13700,0.33100,0.00075,0.03975,0.02700,0.00575,0.00650
0.00650,0.00075,0.00050,0.00000,0.00000,0.00000,0.00050,0.97575,0.01600
0.11375,0.02175,0.01225,0.00450,0.00050,0.03825,0.01975,0.03700,0.75225
0.00200,0.00025,0.00025,0.00000,0.00000,0.00275,0.00675,0.98700,0.00100
0.00000,0.03800,0.96125,0.00000,0.00025,0.00000,0.00000,0.00000,0.00050
0.00000,0.76000,0.22675,0.00000,0.00000,0.00700,0.00000,0.00550,0.00075
0.00700,0.20250,0.72750,0.00325,0.01050,0.00850,0.01200,0.01575,0.01300
0.00425,0.00300,0.00050,0.00000,0.00000,0.00625,0.00200,0.98225,0.00175
0.00125,0.53875,0.31875,0.12075,0.00000,0.00125,0.01050,0.00025,0.00850
0.00825,0.00075,0.00050,0.00000,0.00000,0.97350,0.00325,0.00875,0.00500
0.00000,0.68025,0.26175,0.05100,0.00000,0.00050,0.00550,0.00000,0.00100
0.41250,0.01075,0.00600,0.00325,0.00075,0.02750,0.01075,0.01550,0.51300
0.08500,0.06200,0.04225,0.03000,0.00600,0.40600,0.08125,0.10875,0.17875
0.00100,0.41825,0.46075,0.10900,0.00150,0.00025,0.00275,0.00325,0.00325
0.00150,0.42675,0.41550,0.14225,0.00025,0.00000,0.01225,0.00000,0.00150
0.00350,0.70700,0.19875,0.06175,0.00775,0.00125,0.00425,0.00650,0.00925
0.00175,0.59150,0.33175,0.00225,0.00875,0.04125,0.00850,0.01150,0.00275
0.12675,0.15925,0.06175,0.01650,0.01875,0.06825,0.06075,0.22500,0.26300
0.00000,0.53400,0.44275,0.01975,0.00050,0.00025,0.00225,0.00000,0.00050
0.00225,0.00050,0.00275,0.00075,0.00000,0.98350,0.00475,0.00475,0.00075
0.00200,0.71625,0.20775,0.00000,0.00000,0.01100,0.01075,0.05150,0.00075
0.00000,0.00150,0.00000,0.00000,0.00000,0.00125,0.00000,0.99650,0.00075
0.00175,0.51800,0.37925,0.08025,0.00000,0.00125,0.01775,0.00000,0.00175
0.00375,0.23700,0.23425,0.50175,0.00000,0.00025,0.01925,0.00050,0.00325
0.00025,0.83025,0.06725,0.08050,0.01375,0.00225,0.00175,0.00075,0.00325
0.00400,0.56275,0.30325,0.11875,0.00050,0.00275,0.00475,0.00150,0.00175
0.00175,0.00025,0.00000,0.00000,0.00000,0.99300,0.00125,0.00275,0.00100
0.16175,0.46350,0.06425,0.00575,0.01500,0.06275,0.11950,0.01450,0.09300
0.00025,0.00100,0.00125,0.00025,0.98925,0.00325,0.00050,0.00250,0.00175
0.06775,0.21950,0.05075,0.06475,0.27400,0.11425,0.03875,0.04400,0.12625
0.00575,0.79550,0.03450,0.10525,0.00750,0.00650,0.01975,0.01375,0.01150
0.00100,0.43625,0.12225,0.42625,0.00050,0.00725,0.00250,0.00075,0.00325
0.00100,0.77425,0.15850,0.04925,0.00225,0.00325,0.00600,0.00325,0.00225
0.01325,0.00250,0.00375,0.00450,0.00025,0.89325,0.01375,0.05850,0.01025
0.23550,0.18050,0.03625,0.02225,0.00375,0.02900,0.04225,0.04400,0.40650
0.00350,0.67725,0.16650,0.14850,0.00000,0.00125,0.00150,0.00150,0.00000
0.01800,0.20475,0.20850,0.00975,0.00500,0.05900,0.44250,0.04350,0.00900
0.00000,0.50500,0.49100,0.00000,0.00000,0.00200,0.00175,0.00025,0.00000
0.00900,0.57150,0.19225,0.19550,0.00075,0.00650,0.01400,0.00175,0.00875
0.01950,0.01025,0.00925,0.00150,0.00050,0.05125,0.84625,0.05875,0.00275
0.02575,0.03650,0.01425,0.04475,0.00075,0.69500,0.03875,0.08975,0.05450
0.00075,0.00150,0.00075,0.00000,0.99475,0.00000,0.00025,0.00100,0.00100
0.00075,0.36250,0.24825,0.30125,0.00050,0.00575,0.06975,0.00225,0.00900
0.01875,0.04025,0.01150,0.01900,0.00425,0.49775,0.04375,0.31925,0.04550
0.00050,0.00000,0.00000,0.00000,0.00000,0.00100,0.00000,0.99750,0.00100
0.00050,0.00050,0.00000,0.00000,0.00000,0.99575,0.00050,0.00175,0.00100
0.00100,0.88400,0.07950,0.01800,0.00375,0.00050,0.00775,0.00250,0.00300
0.00175,0.89550,0.03400,0.05600,0.00000,0.00050,0.00075,0.01075,0.00075
0.00575,0.80275,0.12500,0.03375,0.00275,0.00675,0.00375,0.00375,0.01575
0.07225,0.01775,0.00750,0.00750,0.00000,0.04500,0.02875,0.76500,0.05625
0.11250,0.01400,0.01050,0.00250,0.00400,0.17175,0.00725,0.10350,0.57400
0.00025,0.76550,0.15900,0.04025,0.00000,0.00075,0.03125,0.00250,0.00050
0.00000,0.00000,0.00000,0.00000,0.00000,0.00375,0.00000,0.99625,0.00000
0.00800,0.01025,0.00900,0.00400,0.00000,0.15800,0.03675,0.76325,0.01075
0.33025,0.07775,0.02625,0.02100,0.03750,0.15675,0.05375,0.16200,0.13475
0.00675,0.00200,0.00050,0.00350,0.00000,0.97250,0.00650,0.00600,0.00225
0.00150,0.54600,0.33200,0.10600,0.00100,0.00250,0.00375,0.00200,0.00525
0.00100,0.00025,0.00025,0.00000,0.00000,0.98775,0.00150,0.00800,0.00125
0.00350,0.04650,0.07600,0.00400,0.00050,0.00625,0.84575,0.00525,0.01225
0.00000,0.00000,0.00000,0.00050,0.00000,0.99625,0.00225,0.00100,0.00000
0.00150,0.71375,0.20700,0.06325,0.00125,0.00225,0.00700,0.00150,0.00250
0.00000,0.00000,0.00000,0.00000,0.00000,0.99875,0.00000,0.00125,0.00000
0.00325,0.00125,0.00475,0.00700,0.00000,0.93525,0.02250,0.02250,0.00350
0.00000,0.99550,0.00325,0.00100,0.00025,0.00000,0.00000,0.00000,0.00000
0.07350,0.06200,0.04600,0.01275,0.00000,0.04700,0.01825,0.03775,0.70275
0.00100,0.03375,0.01200,0.92100,0.00100,0.01350,0.01025,0.00175,0.00575
0.00075,0.65600,0.30250,0.02625,0.00500,0.00125,0.00250,0.00150,0.00425
0.07150,0.01825,0.00650,0.00950,0.00400,0.59300,0.01475,0.04200,0.24050
0.00700,0.00850,0.00450,0.00750,0.00275,0.94050,0.00750,0.00675,0.01500
0.01875,0.00075,0.00625,0.00050,0.00025,0.03050,0.00825,0.93450,0.00025
0.01100,0.00200,0.00125,0.00000,0.00000,0.00625,0.00100,0.02250,0.95600
0.00125,0.73250,0.21525,0.02575,0.00100,0.00900,0.00625,0.00175,0.00725
0.00550,0.00575,0.00600,0.00250,0.00000,0.00825,0.02550,0.05725,0.88925
0.00025,0.26900,0.06375,0.66225,0.00000,0.00300,0.00175,0.00000,0.00000
0.01525,0.00025,0.00050,0.00025,0.00000,0.00200,0.00000,0.00200,0.97975
0.04350,0.00825,0.00500,0.00250,0.00000,0.05825,0.01725,0.81175,0.05350
0.00275,0.00000,0.00025,0.00000,0.00000,0.98650,0.00250,0.00650,0.00150
0.04250,0.17750,0.09075,0.02325,0.01050,0.14400,0.02450,0.07900,0.40800
0.00000,0.00000,0.00025,0.00050,0.00050,0.98775,0.00050,0.01000,0.00050
0.15175,0.01500,0.00500,0.00475,0.00150,0.04200,0.01700,0.02125,0.74175
0.00050,0.35250,0.15875,0.48075,0.00175,0.00100,0.00275,0.00025,0.00175
0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
0.00350,0.32825,0.41750,0.04625,0.00000,0.02500,0.15650,0.01725,0.00575
0.06900,0.00400,0.00350,0.00575,0.00125,0.76525,0.03425,0.07775,0.03925
0.00050,0.57050,0.32500,0.09600,0.00025,0.00050,0.00400,0.00000,0.00325
0.00100,0.00150,0.00075,0.00000,0.00000,0.98900,0.00175,0.00400,0.00200
0.00000,0.85475,0.11050,0.00125,0.01175,0.00225,0.00950,0.00800,0.00200
0.07475,0.02025,0.01450,0.00075,0.00075,0.04350,0.02075,0.01925,0.80550
0.00000,0.47025,0.48825,0.03650,0.00000,0.00000,0.00050,0.00025,0.00425
0.00100,0.00050,0.00000,0.00075,0.00000,0.98825,0.00100,0.00250,0.00600
0.02100,0.31375,0.36625,0.17000,0.00125,0.02750,0.05425,0.03525,0.01075
0.49525,0.01475,0.00625,0.00100,0.00125,0.00775,0.00950,0.00575,0.45850
0.00000,0.58450,0.40200,0.00000,0.00000,0.00000,0.00000,0.01350,0.00000
0.00000,0.67950,0.29400,0.00000,0.00125,0.01275,0.00875,0.00375,0.00000
0.04325,0.09150,0.01975,0.04950,0.01325,0.63625,0.03750,0.05475,0.05425
0.00225,0.00100,0.00225,0.00075,0.00000,0.00500,0.00400,0.98350,0.00125
0.00375,0.38725,0.51450,0.05650,0.00750,0.00200,0.01475,0.00725,0.00650
0.00000,0.00000,0.00000,0.00050,0.00000,0.99950,0.00000,0.00000,0.00000
0.11400,0.00325,0.00200,0.00000,0.00050,0.00225,0.00200,0.00850,0.86750
0.00000,0.00100,0.00000,0.00000,0.00000,0.99825,0.00000,0.00075,0.00000
0.00300,0.00125,0.00225,0.00075,0.00000,0.00250,0.00475,0.98075,0.00475
0.00450,0.00100,0.00000,0.00100,0.00000,0.96075,0.02825,0.00375,0.00075
0.12825,0.02425,0.01375,0.02150,0.00425,0.52825,0.10600,0.09125,0.08250
0.00025,0.56125,0.38775,0.04975,0.00000,0.00025,0.00000,0.00075,0.00000
0.04075,0.00000,0.00025,0.00000,0.00000,0.00850,0.00025,0.06250,0.88775
0.00000,0.00000,0.00050,0.00000,0.00000,0.00150,0.00025,0.99775,0.00000
0.00200,0.31900,0.15550,0.49575,0.00025,0.00575,0.00275,0.01600,0.00300
0.02500,0.03525,0.00700,0.03475,0.00050,0.77950,0.01700,0.02600,0.07500
0.00175,0.00025,0.00100,0.00025,0.00000,0.98925,0.00000,0.00650,0.00100
0.00125,0.71300,0.20150,0.07925,0.00000,0.00050,0.00125,0.00000,0.00325
0.04100,0.08525,0.01675,0.06900,0.00750,0.56625,0.02525,0.07750,0.11150
0.00025,0.66525,0.26925,0.06250,0.00075,0.00000,0.00125,0.00025,0.00050
0.00925,0.39425,0.40750,0.13000,0.00125,0.01000,0.03150,0.00700,0.00925
0.04400,0.03500,0.02325,0.00125,0.00050,0.04425,0.18425,0.64625,0.02125
0.00675,0.47800,0.38950,0.05700,0.00000,0.01800,0.03900,0.00475,0.00700
0.00025,0.00000,0.00000,0.00000,0.00000,0.00325,0.00025,0.99575,0.00050
0.00000,0.95750,0.01925,0.02300,0.00000,0.00000,0.00025,0.00000,0.00000
0.00000,0.91450,0.08150,0.00300,0.00025,0.00000,0.00025,0.00050,0.00000
0.00300,0.83925,0.12075,0.01725,0.00125,0.00175,0.00275,0.00325,0.01075
0.02225,0.00475,0.00225,0.03375,0.00050,0.83100,0.01275,0.06850,0.02425
0.00100,0.62350,0.21625,0.15650,0.00000,0.00025,0.00200,0.00050,0.00000
0.03100,0.02775,0.00675,0.00300,0.00375,0.07025,0.03150,0.10575,0.72025
0.02975,0.23375,0.13625,0.36075,0.00825,0.13575,0.04600,0.02725,0.02225
0.00425,0.01775,0.01700,0.00225,0.00000,0.01300,0.01225,0.92525,0.00825
0.00000,0.00000,0.00000,0.00000,0.00000,0.99850,0.00000,0.00100,0.00050
0.00225,0.84575,0.10775,0.03225,0.00075,0.00000,0.00325,0.00175,0.00625
0.20150,0.01375,0.02000,0.00175,0.00425,0.10050,0.05325,0.53925,0.06575
0.13750,0.11175,0.00200,0.01775,0.44525,0.05750,0.14925,0.07200,0.00700
0.05650,0.33650,0.08950,0.00475,0.01325,0.05375,0.03675,0.21150,0.19750
0.00575,0.68325,0.20500,0.05375,0.00150,0.00550,0.01175,0.00550,0.02800
0.00050,0.83200,0.13900,0.02300,0.00000,0.00100,0.00425,0.00000,0.00025
0.00100,0.90000,0.07425,0.01425,0.00025,0.00175,0.00625,0.00000,0.00225
0.00450,0.75350,0.14375,0.06475,0.00025,0.00325,0.02125,0.00375,0.00500
0.00450,0.00150,0.00150,0.00000,0.00100,0.98675,0.00050,0.00275,0.00150
0.00025,0.81375,0.17475,0.00200,0.00000,0.00350,0.00175,0.00350,0.00050
0.00150,0.50300,0.46125,0.01925,0.00000,0.00025,0.01450,0.00000,0.00025
0.02650,0.24550,0.21750,0.21100,0.03000,0.03575,0.13800,0.02000,0.07575
0.00100,0.00000,0.00000,0.00000,0.00000,0.02275,0.00025,0.97525,0.00075
0.10000,0.00325,0.00325,0.00000,0.00050,0.00825,0.00500,0.85550,0.02425
0.02125,0.00000,0.00000,0.00000,0.00000,0.02500,0.00000,0.01050,0.94325
0.00025,0.53575,0.33650,0.06450,0.00000,0.00000,0.05075,0.00450,0.00775
0.00125,0.63800,0.28975,0.04575,0.00125,0.01900,0.00100,0.00300,0.00100
0.01975,0.11875,0.05100,0.14875,0.00200,0.51675,0.05250,0.03500,0.05550
0.00150,0.00000,0.00050,0.00000,0.00000,0.00025,0.00025,0.99750,0.00000
0.01950,0.00450,0.00200,0.00025,0.00000,0.01075,0.01300,0.92975,0.02025
0.00425,0.47625,0.34400,0.07825,0.00400,0.03600,0.03000,0.01725,0.01000
